fold,pr_auc,roc_auc
1,0.903015260785109,0.9068496600352556
2,0.8507598797107612,0.8445288063767531
3,0.8608447541834141,0.8969019807008634
4,0.8643665151860085,0.8629328106940048
5,0.8176128293694015,0.8526058008724267
6,0.855316417233904,0.8274737773284468
7,0.8095833048141556,0.8377786220871327
8,0.8933433122439053,0.8962006079027356
9,0.8672513146063257,0.8460588598477053
10,0.8970336189520467,0.8818647045344603
